

🇨🇳中国港澳👉春盈,#genre#
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel61/1300.m3u8
四川卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel31/1300.m3u8
四川卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel31/2300.m3u8
广东卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel16/1300.m3u8
深圳卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel17/1300.m3u8
湖北卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel21/1300.m3u8
东南卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel80/1300.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
吉林卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel20/1300.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
陕西卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel55/1300.m3u8
西藏卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel66/1300.m3u8
新疆卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel64/1300.m3u8

📡湖南专线👉电信,#genre#
湖南卫视,http://175.0.95.29:9000/udp/239.76.245.115:1234?$湖南电信主力线
湖南都市,http://175.0.95.29:9000/udp/239.76.245.117:1234?$湖南电信主力线
湖南经视,http:/175.0.95.29:9000/udp/239.76.245.116:1234?$湖南电信主力线
湖南爱晚,http:/175.0.95.29:9000/udp/239.76.245.123:1234?$湖南电信主力线
湖南电视剧,http:/175.0.95.29:9000/udp/239.76.245.118:1234?$湖南电信主力线
湖南电影,http:/175.0.95.29:9000/udp/239.76.246.106:1234?$湖南电信主力线
湖南娱乐,http:/175.0.95.29:9000/udp/239.76.245.121:1234?$湖南电信主力线
湖南教育,http:/175.0.95.29:9000/udp/239.76.245.233:1234?$湖南电信主力线
湖南国际,http:/175.0.95.29:9000/udp/239.76.245.124:1234?$湖南电信主力线
湘西新闻,http:/175.0.95.29:9000/udp/239.76.245.208:1234?$湖南电信主力线
湘西公共,http:/175.0.95.29:9000/udp/239.76.245.209:1234?$湖南电信主力线
张家界新闻,http:/175.0.95.29:9000/udp/239.76.245.234:1234?$湖南电信主力线
张家界公共,http:/175.0.95.29:9000/udp/239.76.245.235:1234?$湖南电信主力线
长沙新闻,http:/175.0.95.29:9000/udp/239.76.246.121:1234?$湖南电信主力线
长沙政法,http:/175.0.95.29:9000/udp/239.76.246.122:1234?$湖南电信主力线
桂东融媒,http:/175.0.95.29:9000/udp/239.76.246.231:1234?$湖南电信主力线
河南梨园,http:/175.0.95.29:9000/udp/239.76.245.179:1234?$湖南电信主力线
湘潭新闻,http:/175.0.95.29:9000/udp/239.76.248.4:1234?$湖南电信主力线
浏阳电视,http:/175.0.95.29:9000/udp/239.76.248.6:1234?$湖南电信主力线
岳阳公区,http:/175.0.95.29:9000/rtp/239.76.255.8:9000?$湖南电信主力线
常德新闻,http:/175.0.95.29:9000/udp/239.76.248.10:1234?$湖南电信主力线
常德公共,http:/175.0.95.29:9000/udp/239.76.248.11:1234?$湖南电信主力线
衡阳新闻,http:/175.0.95.29:9000/udp/239.76.248.13:1234?$湖南电信主力线
衡阳公共,http:/175.0.95.29:9000/udp/239.76.248.14:1234?$湖南电信主力线
益阳新闻,http:/175.0.95.29:9000/udp/239.76.248.15:1234?$湖南电信主力线
益阳公共,http:/175.0.95.29:9000/udp/239.76.248.16:1234?$湖南电信主力线
益阳教育,http:/175.0.95.29:9000/udp/239.76.248.17:1234?$湖南电信主力线
娄底综合,http:/175.0.95.29:9000/udp/239.76.248.18:1234?$湖南电信主力线
娄底公共,http:/175.0.95.29:9000/udp/239.76.248.19:1234?$湖南电信主力线
娄星电视,http:/175.0.95.29:9000/udp/239.76.248.20:1234?$湖南电信主力线
邵阳新闻,http:/175.0.95.29:9000/udp/239.76.248.21:1234?$湖南电信主力线
邵阳公共,http:/175.0.95.29:9000/udp/239.76.248.22:1234?$湖南电信主力线
永州新闻,http:/175.0.95.29:9000/udp/239.76.248.23:1234?$湖南电信主力线
永州公共,http:/175.0.95.29:9000/udp/239.76.248.24:1234?$湖南电信主力线
溆浦综合,http:/175.0.95.29:9000/udp/239.76.248.25:1234?$湖南电信主力线
道县综合,http:/175.0.95.29:9000/udp/239.76.248.28:1234?$湖南电信主力线
武冈综合,http:/175.0.95.29:9000/udp/239.76.248.29:1234?$湖南电信主力线
津市电视,http:/175.0.95.29:9000/udp/239.76.248.30:1234?$湖南电信主力线
新化电视,http:/175.0.95.29:9000/udp/239.76.248.31:1234?$湖南电信主力线
AA新闻,http:/175.0.95.29:9000/udp/239.76.248.32:1234?$湖南电信主力线
BB新闻,http:/175.0.95.29:9000/udp/239.76.248.33:1234?$湖南电信主力线
洞口综合,http:/175.0.95.29:9000/udp/239.76.248.34:1234?$湖南电信主力线
湘乡新闻,http:/175.0.95.29:9000/udp/239.76.248.37:1234?$湖南电信主力线
蓝山综合,http:/175.0.95.29:9000/udp/239.76.248.38:1234?$湖南电信主力线
郴州公共,http:/175.0.95.29:9000/udp/239.76.248.39:1234?$湖南电信主力线
永州新闻,http:/175.0.95.29:9000/udp/239.76.248.57:1234?$湖南电信主力线

湖南卫视,http://175.15.135.124:8888/udp/239.76.245.115:1234?$湖南电信主力线
湖南都市,http://175.15.135.124:8888/udp/239.76.245.117:1234?$湖南电信备线1
湖南经视,http://175.15.135.124:8888/udp/239.76.245.116:1234?$湖南电信备线1
湖南爱晚,http://175.15.135.124:8888/udp/239.76.245.123:1234?$湖南电信备线1
湖南电视剧,http://175.15.135.124:8888/udp/239.76.245.118:1234?$湖南电信备线1
湖南电影,http://175.15.135.124:8888/udp/239.76.246.106:1234?$湖南电信备线1
湖南娱乐,http://175.15.135.124:8888/udp/239.76.245.121:1234?$湖南电信备线1
湖南教育,http://175.15.135.124:8888/udp/239.76.245.233:1234?$湖南电信备线1
湖南国际,http://175.15.135.124:8888/udp/239.76.245.124:1234?$湖南电信备线1
湘西新闻,http://175.15.135.124:8888/udp/239.76.245.208:1234?$湖南电信备线1
湘西公共,http://175.15.135.124:8888/udp/239.76.245.209:1234?$湖南电信备线1
张家界新闻,http://175.15.135.124:8888/udp/239.76.245.234:1234?$湖南电信备线1
张家界公共,http://175.15.135.124:8888/udp/239.76.245.235:1234?$湖南电信备线1
长沙新闻,http://175.15.135.124:8888/udp/239.76.246.121:1234?$湖南电信备线1
长沙政法,http://175.15.135.124:8888/udp/239.76.246.122:1234?$湖南电信备线1
桂东融媒,http://175.15.135.124:8888/udp/239.76.246.231:1234?$湖南电信备线1
河南梨园,http://175.15.135.124:8888/udp/239.76.245.179:1234?$湖南电信备线1
湘潭新闻,http://175.15.135.124:8888/udp/239.76.248.4:1234?$湖南电信备线1
浏阳电视,http://175.15.135.124:8888/udp/239.76.248.6:1234?$湖南电信备线1
岳阳新闻,http://175.15.135.124:8888/udp/239.76.248.7:1234?$湖南电信备线1
常德新闻,http://175.15.135.124:8888/udp/239.76.248.10:1234?$湖南电信备线1
常德公共,http://175.15.135.124:8888/udp/239.76.248.11:1234?$湖南电信备线1
衡阳新闻,http://175.15.135.124:8888/udp/239.76.248.13:1234?$湖南电信备线1
衡阳公共,http://175.15.135.124:8888/udp/239.76.248.14:1234?$湖南电信备线1
益阳新闻,http://175.15.135.124:8888/udp/239.76.248.15:1234?$湖南电信备线1
益阳公共,http://175.15.135.124:8888/udp/239.76.248.16:1234?$湖南电信备线1
益阳教育,http://175.15.135.124:8888/udp/239.76.248.17:1234?$湖南电信备线1
娄底综合,http://175.15.135.124:8888/udp/239.76.248.18:1234?$湖南电信备线1
娄底公共,http://175.15.135.124:8888/udp/239.76.248.19:1234?$湖南电信备线1
娄星电视,http://175.15.135.124:8888/udp/239.76.248.20:1234?$湖南电信备线1
邵阳新闻,http://175.15.135.124:8888/udp/239.76.248.21:1234?$湖南电信备线1
邵阳公共,http://175.15.135.124:8888/udp/239.76.248.22:1234?$湖南电信备线1
永州新闻,http://175.15.135.124:8888/udp/239.76.248.23:1234?$湖南电信备线1
永州公共,http://175.15.135.124:8888/udp/239.76.248.24:1234?$湖南电信备线1
溆浦综合,http://175.15.135.124:8888/udp/239.76.248.25:1234?$湖南电信备线1
道县综合,http://175.15.135.124:8888/udp/239.76.248.28:1234?$湖南电信备线1
武冈综合,http://175.15.135.124:8888/udp/239.76.248.29:1234?$湖南电信备线1
津市电视,http://175.15.135.124:8888/udp/239.76.248.30:1234?$湖南电信备线1
新化电视,http://175.15.135.124:8888/udp/239.76.248.31:1234?$湖南电信备线1
AA新闻,http://175.15.135.124:8888/udp/239.76.248.32:1234?$湖南电信备线1
BB新闻,http://175.15.135.124:8888/udp/239.76.248.33:1234?$湖南电信备线1
洞口综合,http://175.15.135.124:8888/udp/239.76.248.34:1234?$湖南电信备线1
湘乡新闻,http://175.15.135.124:8888/udp/239.76.248.37:1234?$湖南电信备线1
蓝山综合,http://175.15.135.124:8888/udp/239.76.248.38:1234?$湖南电信备线1
郴州公共,http://175.15.135.124:8888/udp/239.76.248.39:1234?$湖南电信备线1
永州新闻,http://175.15.135.124:8888/udp/239.76.248.57:1234?$湖南电信备线1

湖南都市,http://www.yao87.com:4022/udp/239.76.253.104:9000?$湖南长沙电信
湖南公共,http://www.yao87.com:4022/udp/239.76.253.109:9000?$湖南长沙电信
湖南经视,http://www.yao87.com:4022/udp/239.76.253.103:9000?$湖南长沙电信
湖南电影,http://www.yao87.com:4022/udp/239.76.253.106:9000?$湖南长沙电信
湖南电视剧,http://www.yao87.com:4022/udp/239.76.253.108:9000?$湖南长沙电信
湖南娱乐,http://www.yao87.com:4022/udp/239.76.253.105:9000?$湖南长沙电信
湖南国际,http://www.yao87.com:4022/udp/239.76.253.102:9000?$湖南长沙电信
长沙政法,http://www.yao87.com:4022/udp/239.76.253.122:9000?$湖南长沙电信
长沙新闻,http://www.yao87.com:4022/udp/239.76.253.121:9000?$湖南长沙电信
郴州综合,http://www.yao87.com:4022/udp/239.76.253.75:9000?$湖南长沙电信
桂东融媒,http://www.yao87.com:4022/udp/239.76.253.231:9000?$湖南长沙电信

📡广东专线👉电信,#genre#
广东卫视,http://www.nas147.myds.me:8888/udp/239.77.0.2:5146
广东卫视,http://www.nas147.myds.me:8888/udp/239.77.1.2:5146
广东珠江,http://www.nas147.myds.me:8888/udp/239.77.0.3:5146
广东珠江,http://www.nas147.myds.me:8888/udp/239.77.1.94:5146
广东新闻,http://www.nas147.myds.me:8888/udp/239.77.0.4:5146
广东民生,http://www.nas147.myds.me:8888/udp/239.77.0.5:5146
广东体育,http://www.nas147.myds.me:8888/udp/239.77.0.6:5146
广东体育,http://www.nas147.myds.me:8888/udp/239.77.1.97:5146
广东卫视高清,http://www.nas147.myds.me:8888/udp/239.77.1.19:5146
广东卫视高清,http://www.nas147.myds.me:8888/udp/239.77.1.152:5146
广东卫视高清,http://www.nas147.myds.me:8888/udp/239.77.0.84:5146
广东卫视超清,http://www.nas147.myds.me:8888/udp/239.77.0.166:5146
广东珠江高清,http://www.nas147.myds.me:8888/udp/239.77.0.1:5146
广东珠江超清,http://www.nas147.myds.me:8888/udp/239.77.0.114:5146
广东新闻高清,http://www.nas147.myds.me:8888/udp/239.77.0.173:5146
广东民生高清,http://www.nas147.myds.me:8888/udp/239.77.0.225:5146
广东体育高清,http://www.nas147.myds.me:8888/udp/239.77.0.112:5146
广东体育超清,http://www.nas147.myds.me:8888/udp/239.77.0.168:5146
经济科教高清,http://www.nas147.myds.me:8888/udp/239.77.0.85:5146
经济科教超清,http://www.nas147.myds.me:8888/udp/239.77.0.167:5146
大湾区卫视高清,http://www.nas147.myds.me:8888/udp/239.77.0.215:5146
广东影视高清,http://www.nas147.myds.me:8888/udp/239.77.0.217:5146
南国都市4K,http://www.nas147.myds.me:8888/udp/239.253.43.99:5146
广东少儿高清,http://www.nas147.myds.me:8888/udp/239.77.0.250:5146
广东国际,http://www.nas147.myds.me:8888/udp/239.77.0.7:5146
经济科教,http://www.nas147.myds.me:8888/udp/239.77.0.8:5146
大湾区卫视,http://www.nas147.myds.me:8888/udp/239.77.0.9:5146
大湾区卫视,http://www.nas147.myds.me:8888/udp/239.77.1.12:5146
广东影视,http://www.nas147.myds.me:8888/udp/239.77.0.11:5146
广东少儿,http://www.nas147.myds.me:8888/udp/239.77.0.12:5146
湛江新闻综合,http://www.nas147.myds.me:8888/udp/239.77.0.120:5146
湛江新闻综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.141:5146
湛江公共,http://www.nas147.myds.me:8888/udp/239.77.0.121:5146
湛江公共高清,http://www.nas147.myds.me:8888/udp/239.77.0.140:5146
揭阳综合,http://www.nas147.myds.me:8888/udp/239.77.0.157:5146
揭阳综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.229:5146
揭阳生活,http://www.nas147.myds.me:8888/udp/239.77.0.158:5146
揭阳生活高清,http://www.nas147.myds.me:8888/udp/239.77.0.251:5146
汕尾新闻综合,http://www.nas147.myds.me:8888/udp/239.77.1.189:5146
汕尾新闻综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.25:5146
汕尾文化生活,http://www.nas147.myds.me:8888/udp/239.77.1.190:5146
汕尾文化生活高清,http://www.nas147.myds.me:8888/udp/239.77.0.187:5146
江门综合,http://www.nas147.myds.me:8888/udp/239.77.0.195:5146
江门综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.201:5146
江门侨乡生活,http://www.nas147.myds.me:8888/udp/239.77.0.196:5146
江门侨乡生活高清,http://www.nas147.myds.me:8888/udp/239.77.0.202:5146
江门教育,http://www.nas147.myds.me:8888/udp/239.77.0.197:5146
江门教育高清,http://www.nas147.myds.me:8888/udp/239.77.0.203:5146
HZTV-1,http://www.nas147.myds.me:8888/udp/239.77.0.247:5146
HZTV-1,http://www.nas147.myds.me:8888/udp/239.77.1.154:5146
HZTV-1高清,http://www.nas147.myds.me:8888/udp/239.77.1.232:5146
HZTV-2,http://www.nas147.myds.me:8888/udp/239.77.0.248:5146
珠海-1,http://www.nas147.myds.me:8888/udp/239.77.1.230:5146
珠海-1高清,http://www.nas147.myds.me:8888/udp/239.77.0.155:5146
珠海-2,http://www.nas147.myds.me:8888/udp/239.77.1.231:5146
珠海-2高清,http://www.nas147.myds.me:8888/udp/239.77.0.154:5146
肇庆综合,http://www.nas147.myds.me:8888/udp/239.253.43.3:5146
肇庆综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.1:5146
肇庆生活服务,http://www.nas147.myds.me:8888/udp/239.253.43.4:5146
肇庆生活服务高清,http://www.nas147.myds.me:8888/udp/239.253.43.2:5146
河源综合,http://www.nas147.myds.me:8888/udp/239.253.43.215:5146
河源综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.213:5146
河源公共,http://www.nas147.myds.me:8888/udp/239.253.43.216:5146
河源公共高清,http://www.nas147.myds.me:8888/udp/239.253.43.214:5146
清远新闻综合,http://www.nas147.myds.me:8888/udp/239.253.43.31:5146
清远新闻综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.33:5146
清远文旅生活,http://www.nas147.myds.me:8888/udp/239.253.43.32:5146
清远文旅生活,http://www.nas147.myds.me:8888/udp/239.77.0.241:5146
清远文旅生活高清,http://www.nas147.myds.me:8888/udp/239.253.43.34:5146
云浮综合,http://www.nas147.myds.me:8888/udp/239.253.43.195:5146
云浮综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.253:5146
云浮文旅,http://www.nas147.myds.me:8888/udp/239.253.43.194:5146
云浮文旅高清,http://www.nas147.myds.me:8888/udp/239.77.0.254:5146
茂名综合,http://www.nas147.myds.me:8888/udp/239.77.0.204:5146
茂名综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.206:5146
茂名公共,http://www.nas147.myds.me:8888/udp/239.77.0.205:5146
茂名公共高清,http://www.nas147.myds.me:8888/udp/239.77.0.207:5146
汕头综合,http://www.nas147.myds.me:8888/udp/239.253.43.30:5146
汕头综合高清,http://www.nas147.myds.me:8888/udp/239.77.1.130:5146
汕头综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.45:5146
汕头经济生活,http://www.nas147.myds.me:8888/udp/239.253.43.43:5146
汕头经济生活高清,http://www.nas147.myds.me:8888/udp/239.77.1.131:5146
汕头经济生活高清,http://www.nas147.myds.me:8888/udp/239.253.43.46:5146
汕头文旅体育,http://www.nas147.myds.me:8888/udp/239.253.43.44:5146
汕头文旅体育高清,http://www.nas147.myds.me:8888/udp/239.77.1.132:5146
汕头文旅体育高清,http://www.nas147.myds.me:8888/udp/239.253.43.47:5146
佛山公共,http://www.nas147.myds.me:8888/udp/239.253.43.48:5146
佛山公共高清,http://www.nas147.myds.me:8888/udp/239.253.43.53:5146
佛山南海,http://www.nas147.myds.me:8888/udp/239.253.43.49:5146
佛山南海,http://www.nas147.myds.me:8888/udp/239.77.0.236:5146
佛山南海高清,http://www.nas147.myds.me:8888/udp/239.253.43.54:5146
佛山顺德,http://www.nas147.myds.me:8888/udp/239.253.43.50:5146
佛山顺德高清,http://www.nas147.myds.me:8888/udp/239.253.43.55:5146
佛山影视,http://www.nas147.myds.me:8888/udp/239.253.43.51:5146
佛山影视高清,http://www.nas147.myds.me:8888/udp/239.253.43.56:5146
佛山综合,http://www.nas147.myds.me:8888/udp/239.253.43.52:5146
佛山综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.57:5146
东莞新闻综合,http://www.nas147.myds.me:8888/udp/239.253.43.102:5146
东莞新闻综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.104:5146
东莞生活资讯,http://www.nas147.myds.me:8888/udp/239.253.43.103:5146
东莞生活资讯高清,http://www.nas147.myds.me:8888/udp/239.253.43.105:5146
中山综合,http://www.nas147.myds.me:8888/udp/239.253.43.59:5146
中山综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.62:5146
香山文化,http://www.nas147.myds.me:8888/udp/239.253.43.60:5146
香山文化高清,http://www.nas147.myds.me:8888/udp/239.253.43.63:5146
中山教育,http://www.nas147.myds.me:8888/udp/239.253.43.61:5146
中山教育高清,http://www.nas147.myds.me:8888/udp/239.253.43.64:5146
徐闻综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.112:5146

广东卫视,http://14.29.76.30:9901/tsfile/live/0125_1.m3u8
广东新闻,http://14.29.76.30:9901/tsfile/live/1001_1.m3u8
广东影视,http://14.29.76.30:9901/tsfile/live/1002_1.m3u8
广东珠江,http://14.29.76.30:9901/tsfile/live/1003_1.m3u8
广东少儿,http://14.29.76.30:9901/tsfile/live/1021_1.m3u8
贵州卫视,http://14.29.76.30:9901/tsfile/live/0120_1.m3u8
河北卫视,http://14.29.76.30:9901/tsfile/live/0117_1.m3u8
安徽卫视,http://14.29.76.30:9901/tsfile/live/0130_1.m3u8
东方卫视,http://14.29.76.30:9901/tsfile/live/0107_1.m3u8
甘肃卫视,http://14.29.76.30:9901/tsfile/live/0141_1.m3u8
河南卫视,http://14.29.76.30:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://14.29.76.30:9901/tsfile/live/0132_1.m3u8
湖南卫视,http://14.29.76.30:9901/tsfile/live/0128_1.m3u8
江苏卫视,http://14.29.76.30:9901/tsfile/live/0127_1.m3u8
金鹰卡通,http://14.29.76.30:9901/tsfile/live/1005_1.m3u8
经典电影,http://14.29.76.30:9901/tsfile/live/1006_1.m3u8
辽宁卫视,http://14.29.76.30:9901/tsfile/live/0121_1.m3u8
宁夏卫视,http://14.29.76.30:9901/tsfile/live/0112_1.m3u8
青海卫视,http://14.29.76.30:9901/tsfile/live/0140_1.m3u8
厦门卫视,http://14.29.76.30:9901/tsfile/live/0129_1.m3u8
山东卫视,http://14.29.76.30:9901/tsfile/live/0131_1.m3u8
山西卫视,http://14.29.76.30:9901/tsfile/live/0118_1.m3u8
陕西卫视,http://14.29.76.30:9901/tsfile/live/0136_1.m3u8
深圳卫视,http://14.29.76.30:9901/tsfile/live/0126_1.m3u8
四川卫视,http://14.29.76.30:9901/tsfile/live/0123_1.m3u8
云南卫视,http://14.29.76.30:9901/tsfile/live/0119_1.m3u8
浙江卫视,http://14.29.76.30:9901/tsfile/live/0124_1.m3u8
重庆卫视,http://14.29.76.30:9901/tsfile/live/0142_1.m3u8

📡天津专线👉联通,#genre#
天津卫视,http://60.27.20.217:4022/udp/225.1.1.111:5002
天津新闻,http://60.27.20.217:4022/udp/225.1.1.130:5002
天津文艺,http://60.27.20.217:4022/udp/225.1.1.131:5002
天津影视,http://60.27.20.217:4022/udp/225.1.1.149:5002
